NEXEC,FUNC,OPT,LR,HLAYERS,NEURONS,MEAN_ERROR,TRAIN_TIME
1,4,adagrad,0.01,1,1000,0.37108758091926575,124.69824600219727
1,5,adam,0.01,1,10,0.2525606155395508,132.6934666633606
1,4,adagrad,0.01,1,10000,0.22821611166000366,137.8291139602661
1,5,adam,0.01,1,100,0.1846950203180313,135.48226356506348
1,2,sgd,0.001,1,10,4.482766628265381,398.2711191177368
1,5,adagrad,0.01,1,5,0.3322068750858307,136.1520290374756
1,5,adam,0.01,1,1000,0.18199117481708527,135.94140696525574
1,5,adagrad,0.01,1,10,0.32809025049209595,127.84319543838501
1,5,adam,0.01,1,10000,0.175478994846344,126.97219061851501
1,5,adagrad,0.01,1,100,0.33088988065719604,124.52912950515747
1,1,adam,0.001,1,5,0.19452141225337982,126.70924949645996
1,5,adagrad,0.01,1,1000,0.33769649267196655,125.28063249588013
1,2,sgd,0.001,1,100,4.474029541015625,397.94363951683044
1,1,adam,0.001,1,10,0.14040498435497284,124.95356321334839
1,5,adagrad,0.01,1,10000,0.3375553786754608,123.21133184432983
1,1,adam,0.001,1,100,0.12535187602043152,116.83653020858765
1,1,adagrad,0.001,1,5,0.9072444438934326,113.86360716819763
1,1,adam,0.001,1,1000,0.11928082257509232,112.46491694450378
1,1,adagrad,0.001,1,10,0.8406900763511658,108.87630105018616
1,1,adam,0.001,1,10000,0.24137383699417114,113.25072741508484
1,1,adagrad,0.001,1,100,0.10560078173875809,90.30342769622803
1,2,sgd,0.001,1,1000,4.485804080963135,440.6779863834381
1,1,adagrad,0.001,1,1000,0.24954105913639069,61.68435716629028
1,1,adagrad,0.001,1,10000,0.11389987170696259,71.14201235771179
1,2,adam,0.001,1,5,5.727419853210449,335.250150680542
1,2,adagrad,0.001,1,5,3.5359394550323486,316.7876753807068
1,2,adam,0.001,1,10,5.721010684967041,295.9518201351166
1,2,adagrad,0.001,1,10,3.6024465560913086,301.08229517936707
1,2,adam,0.001,1,100,5.710244178771973,282.54996156692505
1,2,sgd,0.001,1,10000,4.395126819610596,1006.938316822052
1,2,adagrad,0.001,1,100,3.594918727874756,284.49752974510193
1,3,sgd,0.001,1,5,0.371938556432724,202.37320709228516
1,2,adam,0.001,1,1000,5.746045112609863,393.71896719932556
1,3,sgd,0.001,1,10,0.37112516164779663,195.74918627738953
1,2,adagrad,0.001,1,1000,3.5957911014556885,451.2160029411316
1,3,sgd,0.001,1,100,0.36744317412376404,178.3931577205658
1,3,sgd,0.001,1,1000,0.3734871447086334,170.07587361335754
1,3,sgd,0.001,1,10000,0.3345761299133301,295.6109495162964
1,4,sgd,0.001,1,5,1.2399163246154785,74.12574553489685
1,4,sgd,0.001,1,10,1.2278133630752563,75.48424887657166
1,4,sgd,0.001,1,100,1.0789960622787476,74.9917562007904
1,4,sgd,0.001,1,1000,0.6432858109474182,74.8012535572052
1,4,sgd,0.001,1,10000,0.15950748324394226,79.6660532951355
1,5,sgd,0.001,1,5,0.29818642139434814,71.94485473632812
1,5,sgd,0.001,1,10,0.2976129353046417,71.46704602241516
1,5,sgd,0.001,1,100,0.29773661494255066,72.51248621940613
1,5,sgd,0.001,1,1000,0.2788831889629364,68.99178504943848
1,5,sgd,0.001,1,10000,0.27545952796936035,78.25990176200867
1,1,sgd,0.0001,1,5,0.7644371390342712,64.73062443733215
1,1,sgd,0.0001,1,10,0.6843557953834534,65.07896447181702
1,2,adam,0.001,1,10000,5.571640968322754,1702.124284029007
1,1,sgd,0.0001,1,100,0.185350701212883,70.17764949798584
1,1,sgd,0.0001,1,1000,0.09927084296941757,69.42331910133362
1,3,adam,0.001,1,5,0.19504468142986298,168.3014624118805
1,1,sgd,0.0001,1,10000,0.34847986698150635,76.91651463508606
1,2,adagrad,0.001,1,10000,3.598228931427002,1714.9174129962921
1,3,adam,0.001,1,10,0.1291370838880539,147.1161036491394
1,3,adagrad,0.001,1,5,0.3735148310661316,142.77801418304443
1,3,adam,0.001,1,100,0.11769570410251617,129.80596709251404
1,3,adagrad,0.001,1,10,0.37745973467826843,132.82699632644653
1,2,sgd,0.0001,1,5,4.621679782867432,327.4184033870697
1,3,adam,0.001,1,1000,0.121256984770298,149.34811067581177
1,3,adagrad,0.001,1,100,0.36734461784362793,152.3572883605957
1,3,adagrad,0.001,1,1000,0.3731149733066559,204.5944676399231
1,2,sgd,0.0001,1,10,4.622427463531494,379.25786304473877
1,3,adam,0.001,1,10000,0.10834363847970963,424.96271872520447
1,4,adam,0.001,1,5,0.5238449573516846,92.5566840171814
1,4,adam,0.001,1,10,0.4058821499347687,89.78571271896362
1,2,sgd,0.0001,1,100,4.623990058898926,395.2550587654114
1,4,adam,0.001,1,100,0.3148551285266876,90.25327372550964
1,3,adagrad,0.001,1,10000,0.35824453830718994,437.7141137123108
1,4,adam,0.001,1,1000,0.23378297686576843,121.66899394989014
1,4,adagrad,0.001,1,5,0.9174837470054626,123.63197231292725
1,4,adam,0.001,1,10000,0.13549663126468658,116.60914444923401
1,4,adagrad,0.001,1,10,0.8860242962837219,115.2284460067749
1,5,adam,0.001,1,5,0.24464909732341766,123.29683518409729
1,4,adagrad,0.001,1,100,0.47502410411834717,121.98197054862976
1,2,sgd,0.0001,1,1000,4.629776954650879,438.4275472164154
1,5,adam,0.001,1,10,0.24634599685668945,113.91881346702576
1,4,adagrad,0.001,1,1000,0.2683301568031311,113.34132409095764
1,5,adam,0.001,1,100,0.23810653388500214,101.6216311454773
1,4,adagrad,0.001,1,10000,0.13940100371837616,106.3203661441803
1,5,adam,0.001,1,1000,0.2560083866119385,111.06722211837769
1,5,adagrad,0.001,1,5,0.947482168674469,109.48529648780823
1,5,adam,0.001,1,10000,0.23874035477638245,92.7886312007904
1,5,adagrad,0.001,1,10,0.9302064180374146,90.30711674690247
1,1,adam,0.0001,1,5,0.8620879054069519,92.44739937782288
1,5,adagrad,0.001,1,100,0.6733325123786926,93.53224086761475
1,1,adam,0.0001,1,10,0.715133786201477,88.70935893058777
1,5,adagrad,0.001,1,1000,0.2543659806251526,86.42299795150757
1,1,adam,0.0001,1,100,0.12140419334173203,68.85553574562073
1,5,adagrad,0.001,1,10000,0.25418245792388916,69.00920557975769
1,1,adam,0.0001,1,1000,0.10514528304338455,106.64214658737183
1,1,adagrad,0.0001,1,5,0.9930595755577087,112.4463324546814
1,1,adam,0.0001,1,10000,0.09404034167528152,151.59326839447021
1,1,adagrad,0.0001,1,10,0.9860183000564575,143.4773223400116
1,1,adagrad,0.0001,1,100,0.9313085079193115,85.94317817687988
1,1,adagrad,0.0001,1,1000,0.18644779920578003,85.82693791389465
1,2,sgd,0.0001,1,10000,4.630323886871338,1073.4838955402374
1,1,adagrad,0.0001,1,10000,0.38028213381767273,105.72566199302673
1,2,adam,0.0001,1,5,3.8132386207580566,394.05219435691833
1,3,sgd,0.0001,1,5,0.3851519227027893,193.31072783470154
1,3,sgd,0.0001,1,10,0.38490328192710876,179.55629777908325
1,2,adagrad,0.0001,1,5,1.1568870544433594,361.55621123313904
1,2,adam,0.0001,1,10,3.806703805923462,356.94126534461975
1,3,sgd,0.0001,1,100,0.39274862408638,179.65243434906006
1,3,sgd,0.0001,1,1000,0.3957946002483368,180.80309677124023
1,2,adagrad,0.0001,1,10,1.1829373836517334,361.93281173706055
1,2,adam,0.0001,1,100,3.8413784503936768,350.78969049453735
1,3,sgd,0.0001,1,10000,0.371891051530838,290.2879948616028
1,4,sgd,0.0001,1,5,0.8517303466796875,72.24653649330139
1,2,adagrad,0.0001,1,100,2.0883543491363525,355.5694363117218
1,4,sgd,0.0001,1,10,0.8505861163139343,74.81802749633789
1,4,sgd,0.0001,1,100,0.8370312452316284,71.16340208053589
1,4,sgd,0.0001,1,1000,0.7362784743309021,71.99339580535889
1,2,adam,0.0001,1,1000,3.816877841949463,434.15868067741394
1,4,sgd,0.0001,1,10000,0.31730636954307556,65.75745010375977
1,5,sgd,0.0001,1,5,0.965225338935852,56.08415102958679
1,5,sgd,0.0001,1,10,0.9658280611038208,54.01973295211792
1,5,sgd,0.0001,1,100,0.9645333290100098,52.07026767730713
1,2,adagrad,0.0001,1,1000,5.718031406402588,431.1886782646179
1,5,sgd,0.0001,1,1000,0.9615041017532349,49.35553598403931
1,5,sgd,0.0001,1,10000,0.9522631168365479,57.0884895324707
2,1,sgd,0.01,1,5,0.13745607435703278,83.11306238174438
2,1,sgd,0.01,1,10,0.14687754213809967,79.26604795455933
2,1,sgd,0.01,1,100,0.10397900640964508,84.15238356590271
2,1,sgd,0.01,1,1000,0.08273009955883026,81.41541385650635
2,1,sgd,0.01,1,10000,0.41157183051109314,90.67522501945496
2,2,sgd,0.01,1,5,5.478610038757324,337.91215109825134
2,2,sgd,0.01,1,10,5.581131458282471,332.2243676185608
1,2,adam,0.0001,1,10000,3.8939602375030518,1676.6783738136292
2,2,sgd,0.01,1,100,5.511452674865723,339.74849486351013
1,3,adam,0.0001,1,5,0.3173317611217499,163.7694170475006
1,2,adagrad,0.0001,1,10000,5.8293962478637695,1661.1252610683441
1,3,adam,0.0001,1,10,0.2392401546239853,170.36664962768555
1,3,adagrad,0.0001,1,5,0.8404074907302856,189.2698106765747
2,2,sgd,0.01,1,1000,5.46706485748291,414.40412497520447
1,3,adam,0.0001,1,100,0.11679834872484207,180.05892491340637
1,3,adagrad,0.0001,1,10,0.5579277276992798,176.0808699131012
1,3,adam,0.0001,1,1000,0.11661791056394577,176.3107945919037
1,3,adagrad,0.0001,1,100,0.4318147599697113,162.40121221542358
1,3,adagrad,0.0001,1,1000,0.4185841679573059,154.97769689559937
1,3,adam,0.0001,1,10000,0.13548702001571655,394.35339522361755
1,4,adam,0.0001,1,5,0.8556967377662659,67.26986980438232
1,4,adam,0.0001,1,10,0.7843375205993652,66.71335291862488
1,4,adam,0.0001,1,100,0.5863500833511353,62.623892068862915
1,3,adagrad,0.0001,1,10000,0.38475146889686584,407.0283901691437
1,4,adam,0.0001,1,1000,0.34791314601898193,74.61482739448547
1,4,adagrad,0.0001,1,5,0.9915247559547424,91.2304995059967
1,4,adam,0.0001,1,10000,0.31993457674980164,89.71500968933105
1,4,adagrad,0.0001,1,10,0.9874610900878906,87.20535206794739
2,2,sgd,0.01,1,10000,5.578843593597412,1038.0542118549347
1,5,adam,0.0001,1,5,0.8605121970176697,83.5651867389679
1,4,adagrad,0.0001,1,100,0.9653914570808411,78.20693325996399
1,5,adam,0.0001,1,10,0.8028216361999512,91.04583263397217
1,4,adagrad,0.0001,1,1000,0.8335344195365906,129.6851840019226
2,3,sgd,0.01,1,5,0.3459450304508209,211.48051857948303
1,5,adam,0.0001,1,100,0.3640267252922058,135.17606234550476
1,4,adagrad,0.0001,1,10000,0.5078846216201782,140.73749327659607
1,5,adam,0.0001,1,1000,0.3347354531288147,135.22521662712097
2,3,sgd,0.01,1,10,0.34085437655448914,244.98209047317505
1,5,adagrad,0.0001,1,5,0.9956658482551575,132.41945028305054
1,5,adam,0.0001,1,10000,0.3380570113658905,131.069926738739
1,5,adagrad,0.0001,1,10,0.9949702024459839,131.7453751564026
2,1,adam,0.01,1,5,0.1616549789905548,131.32128047943115
2,3,sgd,0.01,1,100,0.24005800485610962,246.26236057281494
1,5,adagrad,0.0001,1,100,0.9904471039772034,124.38989543914795
2,1,adam,0.01,1,10,0.13268277049064636,127.07673072814941
1,5,adagrad,0.0001,1,1000,0.9420135617256165,126.42586374282837
2,1,adam,0.01,1,100,0.14935962855815887,124.49843215942383
2,3,sgd,0.01,1,1000,0.12096308916807175,238.15211653709412
1,5,adagrad,0.0001,1,10000,0.581345796585083,120.54425239562988
2,1,adam,0.01,1,1000,0.19420072436332703,114.1371636390686
2,1,adagrad,0.01,1,5,0.26762017607688904,102.11688661575317
2,1,adam,0.01,1,10000,0.2338097244501114,113.07104158401489
2,1,adagrad,0.01,1,10,0.17968057096004486,87.25347423553467
2,1,adagrad,0.01,1,100,0.13143683969974518,66.33969950675964
2,3,sgd,0.01,1,10000,0.3182273507118225,328.8834376335144
2,1,adagrad,0.01,1,1000,0.06280554085969925,78.44549560546875
2,4,sgd,0.01,1,5,0.6441265344619751,96.57178544998169
2,1,adagrad,0.01,1,10000,0.1479865461587906,98.35228776931763
2,4,sgd,0.01,1,10,0.5215782523155212,71.9084825515747
2,2,adam,0.01,1,5,3.936394453048706,365.9032609462738
2,4,sgd,0.01,1,100,0.31264427304267883,54.44233727455139
2,4,sgd,0.01,1,1000,0.28970474004745483,54.4876868724823
2,4,sgd,0.01,1,10000,0.15780627727508545,98.83584856987
2,5,sgd,0.01,1,5,0.2559174597263336,93.10304260253906
2,2,adagrad,0.01,1,5,5.8219146728515625,391.52605986595154
2,5,sgd,0.01,1,10,0.2563331127166748,87.06899738311768
2,2,adam,0.01,1,10,3.9658141136169434,387.4753665924072
2,5,sgd,0.01,1,100,0.25698184967041016,86.76342844963074
2,5,sgd,0.01,1,1000,0.2607261836528778,83.26780319213867
2,5,sgd,0.01,1,10000,0.26387646794319153,99.17593741416931
2,1,sgd,0.001,1,5,0.17192356288433075,93.01063418388367
2,2,adagrad,0.01,1,10,5.834718227386475,413.2334725856781
2,2,adam,0.01,1,100,4.206103324890137,411.4507112503052
2,1,sgd,0.001,1,10,0.16311724483966827,86.9168951511383
2,1,sgd,0.001,1,100,0.15099301934242249,82.11513257026672
2,1,sgd,0.001,1,1000,0.14232546091079712,80.37857246398926
2,1,sgd,0.001,1,10000,0.12864451110363007,86.43761038780212
2,2,adagrad,0.01,1,100,5.88328218460083,394.16170930862427
2,2,adam,0.01,1,1000,4.444321155548096,424.32772421836853
2,2,sgd,0.001,1,5,6.700198650360107,344.9030656814575
2,2,adagrad,0.01,1,1000,5.945764064788818,408.73029828071594
2,2,sgd,0.001,1,10,6.720296859741211,318.1550395488739
2,2,sgd,0.001,1,100,6.6774210929870605,313.9373724460602
2,2,sgd,0.001,1,1000,6.67741584777832,350.8698742389679
2,2,adam,0.01,1,10000,5.0496826171875,1675.469502210617
2,3,adam,0.01,1,5,0.20542612671852112,133.6241159439087
2,3,adam,0.01,1,10,0.14458300173282623,131.01076984405518
2,2,adagrad,0.01,1,10000,5.881242752075195,1670.6747472286224
2,3,adam,0.01,1,100,0.1261710226535797,133.95421981811523
2,3,adagrad,0.01,1,5,0.37513992190361023,139.37331986427307
2,2,sgd,0.001,1,10000,6.594231128692627,1037.242366552353
2,3,adam,0.01,1,1000,0.14653252065181732,133.13601088523865
2,3,adagrad,0.01,1,10,0.28168097138404846,126.48854279518127
2,3,sgd,0.001,1,5,0.36989307403564453,157.46684527397156
2,3,adagrad,0.01,1,100,0.12301381677389145,191.84020137786865
2,3,sgd,0.001,1,10,0.3699919879436493,203.11703252792358
2,3,adam,0.01,1,10000,0.9214414358139038,408.6833584308624
2,3,adagrad,0.01,1,1000,0.0994582250714302,207.73021411895752
2,4,adam,0.01,1,5,0.48542922735214233,100.40352272987366
2,3,sgd,0.001,1,100,0.36567074060440063,235.01379251480103
2,4,adam,0.01,1,10,0.41709834337234497,100.98236346244812
2,4,adam,0.01,1,100,0.309111088514328,95.67839121818542
2,4,adam,0.01,1,1000,0.2887040972709656,98.29521131515503
2,3,sgd,0.001,1,1000,0.3639015853404999,249.99881219863892
2,4,adam,0.01,1,10000,0.333578497171402,96.42616367340088
2,3,adagrad,0.01,1,10000,0.2598002552986145,467.04755330085754
2,5,adam,0.01,1,5,0.2478514313697815,121.1051287651062
2,4,adagrad,0.01,1,5,1.2785347700119019,122.26252007484436
2,5,adam,0.01,1,10,0.24815785884857178,126.3585753440857
2,4,adagrad,0.01,1,10,1.0768040418624878,127.1369276046753
2,3,sgd,0.001,1,10000,0.3533772826194763,345.04170536994934
2,5,adam,0.01,1,100,0.2446008324623108,120.33185386657715
2,4,adagrad,0.01,1,100,0.7970392107963562,120.12815403938293
2,4,sgd,0.001,1,5,0.868460476398468,123.05579423904419
2,5,adam,0.01,1,1000,0.32024744153022766,118.07613277435303
2,4,adagrad,0.01,1,1000,0.8073223233222961,116.29313611984253
2,4,sgd,0.001,1,10,0.8387682437896729,113.5220558643341
2,5,adam,0.01,1,10000,0.27011942863464355,101.61768865585327
2,4,adagrad,0.01,1,10000,0.25150784850120544,101.9548351764679
2,4,sgd,0.001,1,100,0.6513063907623291,103.60450100898743
2,1,adam,0.001,1,5,0.20975881814956665,100.77101993560791
2,5,adagrad,0.01,1,5,0.25445234775543213,100.17227745056152
2,4,sgd,0.001,1,1000,0.3556263744831085,96.41701412200928
2,1,adam,0.001,1,10,0.14404474198818207,89.47038078308105
2,5,adagrad,0.01,1,10,0.2482900619506836,88.78789710998535
2,4,sgd,0.001,1,10000,0.14254407584667206,105.58216667175293
2,1,adam,0.001,1,100,0.12872065603733063,152.87906575202942
2,5,adagrad,0.01,1,100,0.2552650272846222,153.32953095436096
2,5,sgd,0.001,1,5,0.3027989864349365,151.99498963356018
2,1,adam,0.001,1,1000,0.05690087005496025,149.84764957427979
2,5,adagrad,0.01,1,1000,0.25344690680503845,149.17417240142822
2,5,sgd,0.001,1,10,0.30150097608566284,150.74547863006592
2,1,adam,0.001,1,10000,0.1501041203737259,144.01318740844727
2,5,adagrad,0.01,1,10000,0.25777679681777954,143.99636220932007
2,5,sgd,0.001,1,100,0.29241329431533813,139.38659930229187
2,1,adagrad,0.001,1,5,0.9061135053634644,125.04894495010376
2,5,sgd,0.001,1,1000,0.26443299651145935,125.9855694770813
2,1,adagrad,0.001,1,10,0.8452678918838501,127.10672807693481
2,5,sgd,0.001,1,10000,0.2582899034023285,127.05939650535583
2,1,adagrad,0.001,1,100,0.11063908040523529,123.85586333274841
2,2,adam,0.001,1,5,4.16879940032959,396.7776138782501
2,1,sgd,0.0001,1,5,0.7413647174835205,120.13176560401917
2,1,adagrad,0.001,1,1000,0.30085447430610657,111.00726795196533
2,1,sgd,0.0001,1,10,0.6745202541351318,107.57938003540039
2,1,adagrad,0.001,1,10000,0.07462140917778015,115.21385860443115
2,1,sgd,0.0001,1,100,0.1933193802833557,105.30562496185303
2,1,sgd,0.0001,1,1000,0.09835626929998398,68.22914934158325
2,1,sgd,0.0001,1,10000,0.3375614285469055,75.20184063911438
2,2,adam,0.001,1,10,4.17656135559082,379.79432106018066
2,2,adagrad,0.001,1,5,4.122734069824219,351.63583874702454
2,2,sgd,0.0001,1,5,4.783902645111084,317.3309350013733
2,2,adam,0.001,1,100,4.138245582580566,312.6943459510803
2,2,adagrad,0.001,1,10,4.202775955200195,312.75551772117615
2,2,sgd,0.0001,1,10,4.782973289489746,306.07811212539673
2,2,adam,0.001,1,1000,4.046063423156738,372.88448190689087
2,2,adagrad,0.001,1,100,4.206438064575195,293.36160135269165
2,2,sgd,0.0001,1,100,4.762269973754883,295.5489423274994
2,2,adagrad,0.001,1,1000,4.203312873840332,420.8130853176117
2,2,sgd,0.0001,1,1000,4.786256313323975,398.848069190979
2,2,adam,0.001,1,10000,4.123861312866211,1667.0391216278076
2,2,sgd,0.0001,1,10000,4.795915126800537,1074.5815570354462
2,3,adam,0.001,1,5,0.18245810270309448,181.84437537193298
2,3,sgd,0.0001,1,5,0.3723929524421692,189.73424816131592
2,3,adam,0.001,1,10,0.14147649705410004,180.81107473373413
2,3,sgd,0.0001,1,10,0.37447401881217957,187.03441381454468
2,3,adam,0.001,1,100,0.10995542258024216,181.2124307155609
2,2,adagrad,0.001,1,10000,4.228532314300537,1704.339523077011
2,3,sgd,0.0001,1,100,0.38731783628463745,188.9822449684143
2,3,adam,0.001,1,1000,0.11413157731294632,206.187326669693
2,3,adagrad,0.001,1,5,0.3870982527732849,200.88894891738892
2,3,sgd,0.0001,1,1000,0.3899705708026886,210.15925979614258
2,3,adagrad,0.001,1,10,0.394909530878067,202.4840486049652
2,3,adagrad,0.001,1,100,0.37193581461906433,212.27196383476257
2,3,sgd,0.0001,1,10000,0.37477901577949524,371.31797885894775
2,3,adam,0.001,1,10000,0.17591437697410583,453.775506734848
2,4,sgd,0.0001,1,5,0.9332225918769836,125.29735660552979
2,4,adam,0.001,1,5,1.0147948265075684,126.11494016647339
2,3,adagrad,0.001,1,1000,0.38680118322372437,239.09015369415283
2,4,sgd,0.0001,1,10,0.9323951005935669,123.55529284477234
2,4,adam,0.001,1,10,0.8303418755531311,122.56127667427063
2,4,sgd,0.0001,1,100,0.9182109236717224,127.10610103607178
2,4,adam,0.001,1,100,0.5923910140991211,119.29289412498474
2,4,sgd,0.0001,1,1000,0.792639970779419,116.22685289382935
2,4,adam,0.001,1,1000,0.6905520558357239,114.247713804245
2,4,sgd,0.0001,1,10000,0.3330981433391571,110.86810731887817
2,4,adam,0.001,1,10000,0.36379292607307434,120.81856489181519
2,3,adagrad,0.001,1,10000,0.4192377030849457,476.9973521232605
2,5,sgd,0.0001,1,5,0.8261491060256958,113.33454990386963
2,5,adam,0.001,1,5,0.24450521171092987,118.12981176376343
2,4,adagrad,0.001,1,5,0.9084709882736206,167.36207962036133
2,5,sgd,0.0001,1,10,0.8258072733879089,167.67645955085754
2,5,adam,0.001,1,10,0.239401176571846,170.7381899356842
2,4,adagrad,0.001,1,10,0.8651915192604065,159.96662020683289
2,5,sgd,0.0001,1,100,0.8225196599960327,160.24824786186218
2,5,adam,0.001,1,100,0.2546224594116211,160.76193189620972
2,4,adagrad,0.001,1,100,0.511734127998352,163.7547423839569
2,5,sgd,0.0001,1,1000,0.7757446765899658,164.48889660835266
2,5,adam,0.001,1,1000,0.24284133315086365,160.82240748405457
2,4,adagrad,0.001,1,1000,0.3050089478492737,162.90962624549866
2,5,sgd,0.0001,1,10000,0.49848198890686035,163.9649224281311
2,5,adam,0.001,1,10000,0.2554193437099457,165.56838488578796
2,4,adagrad,0.001,1,10000,0.11618046462535858,169.57305002212524
3,1,sgd,0.01,1,5,0.10297094285488129,170.33509635925293
2,1,adam,0.0001,1,5,0.849621593952179,165.53909301757812
2,5,adagrad,0.001,1,5,0.9483444094657898,164.40902471542358
3,1,sgd,0.01,1,10,0.10739440470933914,163.48997855186462
2,1,adam,0.0001,1,10,0.7235093712806702,168.04022216796875
2,5,adagrad,0.001,1,10,0.9255143404006958,155.8123106956482
3,1,sgd,0.01,1,100,0.06078677251935005,153.73971033096313
2,1,adam,0.0001,1,100,0.13001976907253265,154.48849844932556
2,5,adagrad,0.001,1,100,0.670422375202179,155.48413276672363
3,1,sgd,0.01,1,1000,0.012849364429712296,157.17128324508667
2,1,adam,0.0001,1,1000,0.1574033945798874,150.69799041748047
2,5,adagrad,0.001,1,1000,0.26240241527557373,130.8750603199005
3,1,sgd,0.01,1,10000,0.6408587098121643,132.01945567131042
2,1,adam,0.0001,1,10000,0.08544286340475082,123.44586777687073
2,5,adagrad,0.001,1,10000,0.2772390842437744,99.82837200164795
2,1,adagrad,0.0001,1,5,0.991820216178894,125.04974842071533
2,1,adagrad,0.0001,1,10,0.9857968091964722,121.59113502502441
3,2,sgd,0.01,1,5,5.95885705947876,393.2657103538513
2,2,adam,0.0001,1,5,9.08603572845459,415.3331913948059
2,1,adagrad,0.0001,1,100,0.9180662631988525,128.16239190101624
